"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"19";"2026-03-27 19:16:14";"Day 2: Power Legs (Awakening the Squat)";"3338";"Standing Calf Raise (Bodyweight)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-27 19:16:14";"Day 2: Power Legs (Awakening the Squat)";"3338";"Standing Calf Raise (Bodyweight)";"2";"";"9";"";"";"";"";""
"19";"2026-03-27 19:16:14";"Day 2: Power Legs (Awakening the Squat)";"3338";"Standing Calf Raise (Bodyweight)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-27 19:16:14";"Day 2: Power Legs (Awakening the Squat)";"3338";"Standing Calf Raise (Bodyweight)";"3";"";"4";"";"";"";"";""
"19";"2026-03-27 19:16:14";"Day 2: Power Legs (Awakening the Squat)";"3338";"Standing Calf Raise (Bodyweight)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-27 19:16:14";"Day 2: Power Legs (Awakening the Squat)";"3338";"Lateral Raise (Cable)";"1";"11.0";"12";"";"";"";"";""
"19";"2026-03-27 19:16:14";"Day 2: Power Legs (Awakening the Squat)";"3338";"Lateral Raise (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-27 19:16:14";"Day 2: Power Legs (Awakening the Squat)";"3338";"Lateral Raise (Cable)";"2";"17.0";"6";"";"";"";"";""
"19";"2026-03-27 19:16:14";"Day 2: Power Legs (Awakening the Squat)";"3338";"Lateral Raise (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-27 19:16:14";"Day 2: Power Legs (Awakening the Squat)";"3338";"Lateral Raise (Cable)";"3";"11.0";"13";"";"";"";"";""
"19";"2026-03-27 19:16:14";"Day 2: Power Legs (Awakening the Squat)";"3338";"Lateral Raise (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-30 20:47:01";"Day 1: Power Push (Heavy Chest & Shoulders)";"3583";"Bench Press (Barbell)";"W";"60.0";"12";"";"";"";"";""
"20";"2026-03-30 20:47:01";"Day 1: Power Push (Heavy Chest & Shoulders)";"3583";"Bench Press (Barbell)";"1";"105.0";"6";"";"";"";"";""
"20";"2026-03-30 20:47:01";"Day 1: Power Push (Heavy Chest & Shoulders)";"3583";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-30 20:47:01";"Day 1: Power Push (Heavy Chest & Shoulders)";"3583";"Bench Press (Barbell)";"2";"105.0";"3";"";"";"";"";""
"20";"2026-03-30 20:47:01";"Day 1: Power Push (Heavy Chest & Shoulders)";"3583";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-30 20:47:01";"Day 1: Power Push (Heavy Chest & Shoulders)";"3583";"Bench Press (Barbell)";"3";"105.0";"5";"";"";"";"";""
"20";"2026-03-30 20:47:01";"Day 1: Power Push (Heavy Chest & Shoulders)";"3583";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-30 20:47:01";"Day 1: Power Push (Heavy Chest & Shoulders)";"3583";"Shoulder Press (Machine)";"1";"22.6796";"10";"";"";"";"";""
"20";"2026-03-30 20:47:01";"Day 1: Power Push (Heavy Chest & Shoulders)";"3583";"Shoulder Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-30 20:47:01";"Day 1: Power Push (Heavy Chest & Shoulders)";"3583";"Shoulder Press (Machine)";"2";"36.28736";"14";"";"";"";"";""
"20";"2026-03-30 20:47:01";"Day 1: Power Push (Heavy Chest & Shoulders)";"3583";"Shoulder Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-30 20:47:01";"Day 1: Power Push (Heavy Chest & Shoulders)";"3583";"Shoulder Press (Machine)";"3";"49.89512";"6";"";"";"";"";""
"20";"2026-03-30 20:47:01";"Day 1: Power Push (Heavy Chest & Shoulders)";"3583";"Shoulder Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-30 20:47:01";"Day 1: Power Push (Heavy Chest & Shoulders)";"3583";"Incline Chest Fly (Dumbbell)";"1";"16.0";"12";"";"";"";"";""
"20";"2026-03-30 20:47:01";"Day 1: Power Push (Heavy Chest & Shoulders)";"3583";"Incline Chest Fly (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-30 20:47:01";"Day 1: Power Push (Heavy Chest & Shoulders)";"3583";"Incline Chest Fly (Dumbbell)";"2";"30.0";"7";"";"";"";"";""
"20";"2026-03-30 20:47:01";"Day 1: Power Push (Heavy Chest & Shoulders)";"3583";"Incline Chest Fly (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-30 20:47:01";"Day 1: Power Push (Heavy Chest & Shoulders)";"3583";"Incline Chest Fly (Dumbbell)";"3";"26.0";"8";"";"";"";"";""
"20";"2026-03-30 20:47:01";"Day 1: Power Push (Heavy Chest & Shoulders)";"3583";"Incline Chest Fly (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-30 20:47:01";"Day 1: Power Push (Heavy Chest & Shoulders)";"3583";"Lateral Raise (Dumbbell)";"1";"16.0";"11";"";"";"";"";""
"20";"2026-03-30 20:47:01";"Day 1: Power Push (Heavy Chest & Shoulders)";"3583";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-30 20:47:01";"Day 1: Power Push (Heavy Chest & Shoulders)";"3583";"Lateral Raise (Dumbbell)";"2";"18.0";"9";"";"";"";"";""
"20";"2026-03-30 20:47:01";"Day 1: Power Push (Heavy Chest & Shoulders)";"3583";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-30 20:47:01";"Day 1: Power Push (Heavy Chest & Shoulders)";"3583";"Lateral Raise (Dumbbell)";"3";"16.0";"12";"";"";"";"";""
"20";"2026-03-30 20:47:01";"Day 1: Power Push (Heavy Chest & Shoulders)";"3583";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-30 20:47:01";"Day 1: Power Push (Heavy Chest & Shoulders)";"3583";"Triceps Extension (Cable)";"W";"27.215519999999998";"11";"";"";"";"";""
"20";"2026-03-30 20:47:01";"Day 1: Power Push (Heavy Chest & Shoulders)";"3583";"Triceps Extension (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-30 20:47:01";"Day 1: Power Push (Heavy Chest & Shoulders)";"3583";"Triceps Extension (Cable)";"1";"45.3592";"8";"";"";"";"";""
"20";"2026-03-30 20:47:01";"Day 1: Power Push (Heavy Chest & Shoulders)";"3583";"Triceps Extension (Cable)";"Rest Timer";"";"";"";"";"180.0";"";""
"20";"2026-03-30 20:47:01";"Day 1: Power Push (Heavy Chest & Shoulders)";"3583";"Triceps Extension (Cable)";"2";"45.3592";"5";"";"";"";"";""
"20";"2026-03-30 20:47:01";"Day 1: Power Push (Heavy Chest & Shoulders)";"3583";"Triceps Extension (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-30 20:47:01";"Day 1: Power Push (Heavy Chest & Shoulders)";"3583";"Triceps Extension (Cable)";"W";"40.82328";"10";"";"";"";"";""
"20";"2026-03-30 20:47:01";"Day 1: Power Push (Heavy Chest & Shoulders)";"3583";"Triceps Extension (Cable)";"1";"45.3592";"8";"";"";"";"";""
"20";"2026-03-30 20:47:01";"Day 1: Power Push (Heavy Chest & Shoulders)";"3583";"Triceps Extension (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-04-01 20:20:24";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3198";"Lat Pulldown (Cable)";"1";"35.0";"14";"";"";"";"";""
"21";"2026-04-01 20:20:24";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3198";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-04-01 20:20:24";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3198";"Lat Pulldown (Cable)";"2";"65.0";"11";"";"";"";"";""
"21";"2026-04-01 20:20:24";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3198";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-04-01 20:20:24";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3198";"Lat Pulldown (Cable)";"3";"71.0";"8";"";"";"";"";""
"21";"2026-04-01 20:20:24";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3198";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-04-01 20:20:24";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3198";"Iso-Lateral Row (Machine)";"1";"25.0";"16";"";"";"";"";""
"21";"2026-04-01 20:20:24";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3198";"Iso-Lateral Row (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-04-01 20:20:24";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3198";"Iso-Lateral Row (Machine)";"2";"40.5";"10";"";"";"";"";""
"21";"2026-04-01 20:20:24";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3198";"Iso-Lateral Row (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-04-01 20:20:24";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3198";"Iso-Lateral Row (Machine)";"3";"56.5";"10";"";"";"";"";""
"21";"2026-04-01 20:20:24";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3198";"Iso-Lateral Row (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-04-01 20:20:24";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3198";"T Bar Row";"1";"25.0";"10";"";"";"";"";""
"21";"2026-04-01 20:20:24";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3198";"T Bar Row";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-04-01 20:20:24";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3198";"T Bar Row";"D";"40.0";"5";"";"";"";"";""
"21";"2026-04-01 20:20:24";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3198";"T Bar Row";"D";"25.0";"3";"";"";"";"";""
"21";"2026-04-01 20:20:24";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3198";"Reverse Fly (Cable)";"1";"36.28736";"10";"";"";"";"";""
"21";"2026-04-01 20:20:24";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3198";"Reverse Fly (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-04-01 20:20:24";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3198";"Reverse Fly (Cable)";"2";"54.431039999999996";"5";"";"";"";"";""
"21";"2026-04-01 20:20:24";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3198";"Reverse Fly (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-04-01 20:20:24";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3198";"Reverse Fly (Cable)";"3";"45.3592";"5";"";"";"";"";""
"21";"2026-04-01 20:20:24";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3198";"Reverse Fly (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-04-01 20:20:24";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3198";"Bicep Curl (Machine)";"1";"17.0";"14";"";"";"";"";""
"21";"2026-04-01 20:20:24";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3198";"Bicep Curl (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-04-01 20:20:24";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3198";"Bicep Curl (Machine)";"2";"26.0";"10";"";"";"";"";""
"21";"2026-04-01 20:20:24";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3198";"Bicep Curl (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-04-01 20:20:24";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3198";"Bicep Curl (Machine)";"3";"29.0";"10";"";"";"";"";""
"21";"2026-04-01 20:20:24";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3198";"Bicep Curl (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"22";"2026-04-02 20:39:04";"Day 2: Power Legs (Awakening the Squat)";"3868";"Squat (Barbell)";"W";"25.0";"10";"";"";"";"";""
"22";"2026-04-02 20:39:04";"Day 2: Power Legs (Awakening the Squat)";"3868";"Squat (Barbell)";"1";"55.0";"8";"";"";"";"";""
"22";"2026-04-02 20:39:04";"Day 2: Power Legs (Awakening the Squat)";"3868";"Squat (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"22";"2026-04-02 20:39:04";"Day 2: Power Legs (Awakening the Squat)";"3868";"Squat (Barbell)";"2";"95.0";"4";"";"";"";"";""
"22";"2026-04-02 20:39:04";"Day 2: Power Legs (Awakening the Squat)";"3868";"Squat (Barbell)";"3";"135.0";"3";"";"";"";"";""
"22";"2026-04-02 20:39:04";"Day 2: Power Legs (Awakening the Squat)";"3868";"Squat (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"22";"2026-04-02 20:39:04";"Day 2: Power Legs (Awakening the Squat)";"3868";"Squat (Barbell)";"4";"95.0";"5";"";"";"";"";""
"22";"2026-04-02 20:39:04";"Day 2: Power Legs (Awakening the Squat)";"3868";"Squat (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"22";"2026-04-02 20:39:04";"Day 2: Power Legs (Awakening the Squat)";"3868";"Leg Press";"1";"115.0";"10";"";"";"";"";""
"22";"2026-04-02 20:39:04";"Day 2: Power Legs (Awakening the Squat)";"3868";"Leg Press";"Rest Timer";"";"";"";"";"120.0";"";""
"22";"2026-04-02 20:39:04";"Day 2: Power Legs (Awakening the Squat)";"3868";"Leg Press";"2";"165.0";"16";"";"";"";"";""
"22";"2026-04-02 20:39:04";"Day 2: Power Legs (Awakening the Squat)";"3868";"Leg Press";"Rest Timer";"";"";"";"";"120.0";"";""
"22";"2026-04-02 20:39:04";"Day 2: Power Legs (Awakening the Squat)";"3868";"Leg Press";"3";"215.0";"11";"";"";"";"";""
"22";"2026-04-02 20:39:04";"Day 2: Power Legs (Awakening the Squat)";"3868";"Leg Press";"Rest Timer";"";"";"";"";"120.0";"";""
"22";"2026-04-02 20:39:04";"Day 2: Power Legs (Awakening the Squat)";"3868";"One Leg Curl Plates Loaded";"1";"15.0";"7";"";"";"";"";""
"22";"2026-04-02 20:39:04";"Day 2: Power Legs (Awakening the Squat)";"3868";"One Leg Curl Plates Loaded";"Rest Timer";"";"";"";"";"120.0";"";""
"22";"2026-04-02 20:39:04";"Day 2: Power Legs (Awakening the Squat)";"3868";"One Leg Curl Plates Loaded";"2";"15.0";"9";"";"";"";"";""
"22";"2026-04-02 20:39:04";"Day 2: Power Legs (Awakening the Squat)";"3868";"One Leg Curl Plates Loaded";"Rest Timer";"";"";"";"";"120.0";"";""
"22";"2026-04-02 20:39:04";"Day 2: Power Legs (Awakening the Squat)";"3868";"One Leg Curl Plates Loaded";"3";"15.0";"11";"";"";"";"";""
"22";"2026-04-02 20:39:04";"Day 2: Power Legs (Awakening the Squat)";"3868";"One Leg Curl Plates Loaded";"Rest Timer";"";"";"";"";"120.0";"";""
"22";"2026-04-02 20:39:04";"Day 2: Power Legs (Awakening the Squat)";"3868";"Seated Calf Raise (Plate Loaded)";"1";"30.0";"11";"";"";"";"";""
"22";"2026-04-02 20:39:04";"Day 2: Power Legs (Awakening the Squat)";"3868";"Seated Calf Raise (Plate Loaded)";"Rest Timer";"";"";"";"";"120.0";"";""
"22";"2026-04-02 20:39:04";"Day 2: Power Legs (Awakening the Squat)";"3868";"Seated Calf Raise (Plate Loaded)";"2";"30.0";"13";"";"";"";"";""
"22";"2026-04-02 20:39:04";"Day 2: Power Legs (Awakening the Squat)";"3868";"Seated Calf Raise (Plate Loaded)";"Rest Timer";"";"";"";"";"120.0";"";""
"22";"2026-04-02 20:39:04";"Day 2: Power Legs (Awakening the Squat)";"3868";"Seated Calf Raise (Plate Loaded)";"3";"30.0";"14";"";"";"";"";""
"22";"2026-04-02 20:39:04";"Day 2: Power Legs (Awakening the Squat)";"3868";"Seated Calf Raise (Plate Loaded)";"Rest Timer";"";"";"";"";"120.0";"";""
"23";"2026-04-03 20:25:33";"Retouche";"3745";"Seated Overhead Press (Dumbbell)";"W";"10.0";"10";"";"";"";"";""
"23";"2026-04-03 20:25:33";"Retouche";"3745";"Seated Overhead Press (Dumbbell)";"1";"18.0";"10";"";"";"";"";""
"23";"2026-04-03 20:25:33";"Retouche";"3745";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"23";"2026-04-03 20:25:33";"Retouche";"3745";"Seated Overhead Press (Dumbbell)";"2";"34.0";"10";"";"";"";"";""
"23";"2026-04-03 20:25:33";"Retouche";"3745";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"23";"2026-04-03 20:25:33";"Retouche";"3745";"Seated Overhead Press (Dumbbell)";"3";"40.0";"10";"";"";"";"";""
"23";"2026-04-03 20:25:33";"Retouche";"3745";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"23";"2026-04-03 20:25:33";"Retouche";"3745";"Incline Chest Press (Machine)";"1";"36.28736";"10";"";"";"";"";""
"23";"2026-04-03 20:25:33";"Retouche";"3745";"Incline Chest Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"23";"2026-04-03 20:25:33";"Retouche";"3745";"Incline Chest Press (Machine)";"2";"54.431039999999996";"10";"";"";"";"";""
"23";"2026-04-03 20:25:33";"Retouche";"3745";"Incline Chest Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"23";"2026-04-03 20:25:33";"Retouche";"3745";"Incline Chest Press (Machine)";"3";"63.50288";"5";"";"";"";"";""
"23";"2026-04-03 20:25:33";"Retouche";"3745";"Incline Chest Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"23";"2026-04-03 20:25:33";"Retouche";"3745";"Lateral Raise (Dumbbell)";"1";"18.0";"9";"";"";"";"";""
"23";"2026-04-03 20:25:33";"Retouche";"3745";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"23";"2026-04-03 20:25:33";"Retouche";"3745";"Lateral Raise (Dumbbell)";"D";"20.0";"6";"";"";"";"";""
"23";"2026-04-03 20:25:33";"Retouche";"3745";"Lateral Raise (Dumbbell)";"D";"6.0";"8";"";"";"";"";""
"23";"2026-04-03 20:25:33";"Retouche";"3745";"Machine Dips";"1";"18.14368";"18";"";"";"";"";""
"23";"2026-04-03 20:25:33";"Retouche";"3745";"Machine Dips";"Rest Timer";"";"";"";"";"120.0";"";""
"23";"2026-04-03 20:25:33";"Retouche";"3745";"Machine Dips";"2";"45.3592";"9";"";"";"";"";""
"23";"2026-04-03 20:25:33";"Retouche";"3745";"Machine Dips";"Rest Timer";"";"";"";"";"120.0";"";""
"23";"2026-04-03 20:25:33";"Retouche";"3745";"Machine Dips";"D";"81.64656";"3";"";"";"";"";""
"23";"2026-04-03 20:25:33";"Retouche";"3745";"Machine Dips";"4";"40.82328";"10";"";"";"";"";""
"23";"2026-04-03 20:25:33";"Retouche";"3745";"Machine Dips";"Rest Timer";"";"";"";"";"120.0";"";""
"23";"2026-04-03 20:25:33";"Retouche";"3745";"Seated Bicep Curls";"1";"12.0";"9";"";"";"";"";""
"23";"2026-04-03 20:25:33";"Retouche";"3745";"Seated Bicep Curls";"Rest Timer";"";"";"";"";"120.0";"";""
"23";"2026-04-03 20:25:33";"Retouche";"3745";"Seated Bicep Curls";"2";"14.0";"9";"";"";"";"";""
"23";"2026-04-03 20:25:33";"Retouche";"3745";"Seated Bicep Curls";"Rest Timer";"";"";"";"";"120.0";"";""
"24";"2026-04-06 20:34:40";"Day 1: Power Push (Heavy Chest & Shoulders)";"4279";"Bench Press (Barbell)";"W";"55.0";"8";"";"";"";"";""
"24";"2026-04-06 20:34:40";"Day 1: Power Push (Heavy Chest & Shoulders)";"4279";"Bench Press (Barbell)";"1";"85.0";"4";"";"";"";"";""
"24";"2026-04-06 20:34:40";"Day 1: Power Push (Heavy Chest & Shoulders)";"4279";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"24";"2026-04-06 20:34:40";"Day 1: Power Push (Heavy Chest & Shoulders)";"4279";"Bench Press (Barbell)";"2";"115.0";"2";"";"";"";"";""
"24";"2026-04-06 20:34:40";"Day 1: Power Push (Heavy Chest & Shoulders)";"4279";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"24";"2026-04-06 20:34:40";"Day 1: Power Push (Heavy Chest & Shoulders)";"4279";"Bench Press (Barbell)";"3";"105.0";"7";"";"";"";"";""
"24";"2026-04-06 20:34:40";"Day 1: Power Push (Heavy Chest & Shoulders)";"4279";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"24";"2026-04-06 20:34:40";"Day 1: Power Push (Heavy Chest & Shoulders)";"4279";"Shoulder Press (Machine)";"1";"22.6796";"10";"";"";"";"";""
"24";"2026-04-06 20:34:40";"Day 1: Power Push (Heavy Chest & Shoulders)";"4279";"Shoulder Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"24";"2026-04-06 20:34:40";"Day 1: Power Push (Heavy Chest & Shoulders)";"4279";"Shoulder Press (Machine)";"2";"36.28736";"14";"";"";"";"";""
"24";"2026-04-06 20:34:40";"Day 1: Power Push (Heavy Chest & Shoulders)";"4279";"Shoulder Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"24";"2026-04-06 20:34:40";"Day 1: Power Push (Heavy Chest & Shoulders)";"4279";"Shoulder Press (Machine)";"3";"58.96696";"7";"";"";"";"";""
"24";"2026-04-06 20:34:40";"Day 1: Power Push (Heavy Chest & Shoulders)";"4279";"Shoulder Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"24";"2026-04-06 20:34:40";"Day 1: Power Push (Heavy Chest & Shoulders)";"4279";"Incline Chest Fly (Dumbbell)";"1";"18.0";"12";"";"";"";"";""
"24";"2026-04-06 20:34:40";"Day 1: Power Push (Heavy Chest & Shoulders)";"4279";"Incline Chest Fly (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"24";"2026-04-06 20:34:40";"Day 1: Power Push (Heavy Chest & Shoulders)";"4279";"Incline Chest Fly (Dumbbell)";"2";"32.0";"5";"";"";"";"";""
"24";"2026-04-06 20:34:40";"Day 1: Power Push (Heavy Chest & Shoulders)";"4279";"Incline Chest Fly (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"24";"2026-04-06 20:34:40";"Day 1: Power Push (Heavy Chest & Shoulders)";"4279";"Incline Chest Fly (Dumbbell)";"3";"28.0";"9";"";"";"";"";""
"24";"2026-04-06 20:34:40";"Day 1: Power Push (Heavy Chest & Shoulders)";"4279";"Incline Chest Fly (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"24";"2026-04-06 20:34:40";"Day 1: Power Push (Heavy Chest & Shoulders)";"4279";"Lateral Raise (Dumbbell)";"1";"20.0";"9";"";"";"";"";""
"24";"2026-04-06 20:34:40";"Day 1: Power Push (Heavy Chest & Shoulders)";"4279";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"24";"2026-04-06 20:34:40";"Day 1: Power Push (Heavy Chest & Shoulders)";"4279";"Lateral Raise (Dumbbell)";"2";"18.0";"13";"";"";"";"";""
"24";"2026-04-06 20:34:40";"Day 1: Power Push (Heavy Chest & Shoulders)";"4279";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"24";"2026-04-06 20:34:40";"Day 1: Power Push (Heavy Chest & Shoulders)";"4279";"Lateral Raise (Dumbbell)";"3";"10.0";"22";"";"";"";"";""
"24";"2026-04-06 20:34:40";"Day 1: Power Push (Heavy Chest & Shoulders)";"4279";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"24";"2026-04-06 20:34:40";"Day 1: Power Push (Heavy Chest & Shoulders)";"4279";"Triceps Extension (Cable)";"W";"31.75144";"12";"";"";"";"";""
"24";"2026-04-06 20:34:40";"Day 1: Power Push (Heavy Chest & Shoulders)";"4279";"Triceps Extension (Cable)";"1";"45.3592";"5";"";"";"";"";""
"24";"2026-04-06 20:34:40";"Day 1: Power Push (Heavy Chest & Shoulders)";"4279";"Triceps Extension (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"24";"2026-04-06 20:34:40";"Day 1: Power Push (Heavy Chest & Shoulders)";"4279";"Triceps Extension (Cable)";"2";"49.89512";"4";"";"";"";"";""
"24";"2026-04-06 20:34:40";"Day 1: Power Push (Heavy Chest & Shoulders)";"4279";"Triceps Extension (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"25";"2026-04-08 20:24:47";"Day 3: Power Pull (Heavy Back & Deadlifts)";"4299";"Lat Pulldown (Cable)";"1";"35.0";"14";"";"";"";"";""
"25";"2026-04-08 20:24:47";"Day 3: Power Pull (Heavy Back & Deadlifts)";"4299";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"25";"2026-04-08 20:24:47";"Day 3: Power Pull (Heavy Back & Deadlifts)";"4299";"Lat Pulldown (Cable)";"2";"71.0";"10";"";"";"";"";""
"25";"2026-04-08 20:24:47";"Day 3: Power Pull (Heavy Back & Deadlifts)";"4299";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"25";"2026-04-08 20:24:47";"Day 3: Power Pull (Heavy Back & Deadlifts)";"4299";"Lat Pulldown (Cable)";"3";"77.0";"6";"";"";"";"";""
"25";"2026-04-08 20:24:47";"Day 3: Power Pull (Heavy Back & Deadlifts)";"4299";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"25";"2026-04-08 20:24:47";"Day 3: Power Pull (Heavy Back & Deadlifts)";"4299";"Iso-Lateral Row (Machine)";"1";"32.5";"12";"";"";"";"";""
"25";"2026-04-08 20:24:47";"Day 3: Power Pull (Heavy Back & Deadlifts)";"4299";"Iso-Lateral Row (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"25";"2026-04-08 20:24:47";"Day 3: Power Pull (Heavy Back & Deadlifts)";"4299";"Iso-Lateral Row (Machine)";"2";"72.5";"7";"";"";"";"";""
"25";"2026-04-08 20:24:47";"Day 3: Power Pull (Heavy Back & Deadlifts)";"4299";"Iso-Lateral Row (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"25";"2026-04-08 20:24:47";"Day 3: Power Pull (Heavy Back & Deadlifts)";"4299";"Iso-Lateral Row (Machine)";"3";"64.5";"10";"";"";"";"";""
"25";"2026-04-08 20:24:47";"Day 3: Power Pull (Heavy Back & Deadlifts)";"4299";"Iso-Lateral Row (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"25";"2026-04-08 20:24:47";"Day 3: Power Pull (Heavy Back & Deadlifts)";"4299";"T Bar Row";"1";"15.0";"8";"";"";"";"";""
"25";"2026-04-08 20:24:47";"Day 3: Power Pull (Heavy Back & Deadlifts)";"4299";"T Bar Row";"Rest Timer";"";"";"";"";"120.0";"";""
"25";"2026-04-08 20:24:47";"Day 3: Power Pull (Heavy Back & Deadlifts)";"4299";"T Bar Row";"2";"40.0";"7";"";"";"";"";""
